"id","season","positioning","reflexes","diving","standing_tackle","physical","passing","dribbling","long_shot","finishing","player_id"
535,"2022",0,0,0,60,68,61,68,65,62,516
536,"2022",0,0,0,66,70,69,69,62,62,515
537,"2022",0,0,0,67,64,64,68,69,65,514
538,"2022",65,65,63,0,0,0,0,0,0,513
539,"2022",70,70,69,0,0,0,0,0,0,512
540,"2022",67,61,61,0,0,0,0,0,0,511
541,"2022",0,0,0,72,77,71,73,76,76,570
542,"2022",0,0,0,71,80,70,70,75,71,569
543,"2022",0,0,0,70,80,79,74,79,73,568
544,"2022",0,0,0,75,73,79,76,79,73,567
545,"2022",0,0,0,73,80,75,71,78,78,566
546,"2022",0,0,0,74,72,76,79,73,75,565
547,"2022",0,0,0,75,79,70,74,75,76,564
548,"2022",0,0,0,80,74,76,70,80,75,563
549,"2022",0,0,0,76,70,76,78,74,80,562
550,"2022",0,0,0,79,79,74,74,77,80,561
551,"2022",0,0,0,74,71,71,78,79,77,560
552,"2022",0,0,0,74,78,80,77,78,74,559
553,"2022",0,0,0,78,75,77,76,76,77,558
554,"2022",0,0,0,79,79,70,79,70,75,557
555,"2022",0,0,0,79,75,80,72,78,76,556
556,"2022",0,0,0,73,75,74,77,80,75,555
557,"2022",0,0,0,70,77,80,73,75,78,554
558,"2022",0,0,0,79,76,77,80,77,79,553
559,"2022",0,0,0,80,71,75,71,74,78,552
560,"2022",0,0,0,74,70,78,76,80,73,551
561,"2022",0,0,0,75,72,77,74,71,73,550
562,"2022",0,0,0,77,71,77,71,74,77,549
563,"2022",0,0,0,71,73,71,79,74,74,548
564,"2022",0,0,0,75,78,79,76,71,70,547
565,"2022",0,0,0,70,70,80,75,80,77,546
566,"2022",0,0,0,76,73,73,79,71,78,545
567,"2022",0,0,0,73,76,75,72,80,71,544
568,"2022",74,71,74,0,0,0,0,0,0,543
569,"2022",76,75,79,0,0,0,0,0,0,542
570,"2022",74,74,76,0,0,0,0,0,0,541
571,"2022",0,0,0,73,78,78,80,71,78,600
572,"2022",0,0,0,75,75,73,73,71,79,599
573,"2022",0,0,0,74,79,75,79,79,77,598
574,"2022",0,0,0,77,79,78,73,72,72,597
575,"2022",0,0,0,77,73,73,77,78,74,596
576,"2022",0,0,0,75,70,72,70,79,80,595
577,"2022",0,0,0,72,79,76,80,71,73,594
578,"2022",0,0,0,71,76,73,78,72,71,593
579,"2022",0,0,0,74,80,80,75,76,78,592
580,"2022",0,0,0,77,77,71,74,72,78,591
581,"2022",0,0,0,70,71,72,73,75,70,590
582,"2022",0,0,0,80,78,72,78,72,73,589
583,"2022",0,0,0,75,77,75,80,73,77,588
584,"2022",0,0,0,72,79,80,77,72,80,587
585,"2022",0,0,0,72,79,80,72,76,77,586
586,"2022",0,0,0,72,75,72,78,79,79,585
587,"2022",0,0,0,79,70,71,77,76,74,584
588,"2022",0,0,0,72,75,74,73,80,76,583
589,"2022",0,0,0,74,70,73,70,75,70,582
590,"2022",0,0,0,71,79,80,76,77,79,581
591,"2022",0,0,0,72,75,73,79,78,80,580
592,"2022",0,0,0,79,73,76,76,78,79,579
593,"2022",0,0,0,75,79,73,80,75,75,578
594,"2022",0,0,0,74,71,76,78,73,76,577
595,"2022",0,0,0,78,75,77,76,76,70,576
596,"2022",0,0,0,75,75,72,71,76,73,575
597,"2022",0,0,0,78,80,76,73,72,71,574
598,"2022",73,75,80,0,0,0,0,0,0,573
599,"2022",72,77,76,0,0,0,0,0,0,572
600,"2022",73,76,72,0,0,0,0,0,0,571
601,"2022",0,0,0,77,75,72,75,76,77,630
602,"2022",0,0,0,79,78,77,76,79,77,629
603,"2022",0,0,0,72,72,73,76,72,74,628
604,"2022",0,0,0,77,80,72,70,75,71,627
605,"2022",0,0,0,70,75,78,73,79,75,626
606,"2022",0,0,0,72,79,80,76,78,72,625
607,"2022",0,0,0,70,79,72,77,76,79,624
608,"2022",0,0,0,74,72,79,73,79,72,623
609,"2022",0,0,0,73,75,78,79,72,75,622
610,"2022",0,0,0,79,76,74,72,73,78,621
611,"2022",0,0,0,75,71,75,77,78,71,620
612,"2022",0,0,0,76,74,77,80,71,73,619
613,"2022",0,0,0,77,76,73,74,80,80,618
614,"2022",0,0,0,75,70,71,80,76,74,617
615,"2022",0,0,0,73,75,72,75,76,72,616
616,"2022",0,0,0,78,80,72,78,71,73,615
617,"2022",0,0,0,76,71,70,70,72,71,614
618,"2022",0,0,0,80,73,71,77,70,76,613
619,"2022",0,0,0,76,70,80,79,80,72,612
620,"2022",0,0,0,72,76,74,80,75,79,611
621,"2022",0,0,0,73,80,74,70,78,75,610
622,"2022",0,0,0,77,80,77,75,79,73,609
623,"2022",0,0,0,80,73,70,70,75,71,608
624,"2022",0,0,0,73,78,80,72,70,71,607
625,"2022",0,0,0,80,73,70,78,75,72,606
626,"2022",0,0,0,76,78,76,79,74,79,605
627,"2022",0,0,0,73,77,73,76,79,72,604
628,"2022",77,72,78,0,0,0,0,0,0,603
629,"2022",73,73,76,0,0,0,0,0,0,602
630,"2022",77,79,70,0,0,0,0,0,0,601
631,"2022",0,0,0,75,78,71,80,75,76,660
632,"2022",0,0,0,74,73,80,70,71,75,659
633,"2022",0,0,0,78,77,75,71,78,70,658
634,"2022",0,0,0,74,78,73,80,77,76,657
635,"2022",0,0,0,70,75,79,75,74,78,656
636,"2022",0,0,0,73,74,75,74,72,71,655
637,"2022",0,0,0,77,72,70,78,77,73,654
638,"2022",0,0,0,79,80,80,74,72,73,653
639,"2022",0,0,0,74,76,74,70,70,78,652
640,"2022",0,0,0,71,78,71,80,75,79,651
641,"2022",0,0,0,72,71,74,76,77,74,650
642,"2022",0,0,0,75,79,71,72,78,79,649
643,"2022",0,0,0,77,77,75,71,74,78,648
644,"2022",0,0,0,73,76,71,70,74,73,647
645,"2022",0,0,0,71,75,71,70,80,75,646
646,"2022",0,0,0,79,78,78,73,78,72,645
647,"2022",0,0,0,75,80,78,72,72,76,644
648,"2022",0,0,0,78,74,80,73,75,80,643
649,"2022",0,0,0,74,71,71,76,78,74,642
650,"2022",0,0,0,75,80,78,71,79,71,641
651,"2022",0,0,0,70,80,80,71,78,75,640
652,"2022",0,0,0,80,73,73,77,70,75,639
653,"2022",0,0,0,80,77,70,77,73,79,638
654,"2022",0,0,0,78,77,73,75,77,74,637
655,"2022",0,0,0,74,70,74,75,76,77,636
656,"2022",0,0,0,70,73,71,72,79,73,635
657,"2022",0,0,0,74,75,71,79,77,71,634
658,"2022",79,78,79,0,0,0,0,0,0,633
659,"2022",70,71,75,0,0,0,0,0,0,632
660,"2022",75,74,75,0,0,0,0,0,0,631
661,"2022",0,0,0,78,78,72,71,71,75,690
662,"2022",0,0,0,75,80,78,71,73,76,689
663,"2022",0,0,0,78,73,73,74,76,70,688
664,"2022",0,0,0,80,77,75,77,79,79,687
665,"2022",0,0,0,71,74,76,80,71,73,686
666,"2022",0,0,0,77,79,72,79,70,75,685
667,"2022",0,0,0,74,71,76,78,70,72,684
668,"2022",0,0,0,78,70,75,80,73,79,683
669,"2022",0,0,0,78,75,80,78,73,76,682
670,"2022",0,0,0,76,75,70,77,74,77,681
671,"2022",0,0,0,74,74,77,71,73,78,680
672,"2022",0,0,0,70,71,79,70,73,72,679
673,"2022",0,0,0,70,72,78,77,71,70,678
674,"2022",0,0,0,71,74,78,79,78,79,677
675,"2022",0,0,0,70,72,77,78,74,72,676
676,"2022",0,0,0,77,70,74,70,74,75,675
677,"2022",0,0,0,74,76,75,74,79,80,674
678,"2022",0,0,0,77,80,78,71,73,79,673
679,"2022",0,0,0,80,71,79,79,78,79,672
680,"2022",0,0,0,77,74,70,70,73,76,671
681,"2022",0,0,0,76,73,79,77,79,70,670
682,"2022",0,0,0,70,78,75,77,78,70,669
683,"2022",0,0,0,70,70,76,72,78,71,668
684,"2022",0,0,0,76,77,79,79,74,72,667
685,"2022",0,0,0,78,76,73,75,78,75,666
686,"2022",0,0,0,75,79,71,75,78,77,665
687,"2022",0,0,0,72,73,77,75,76,77,664
688,"2022",73,77,71,0,0,0,0,0,0,663
689,"2022",72,76,70,0,0,0,0,0,0,662
690,"2022",77,70,74,0,0,0,0,0,0,661
691,"2022",0,0,0,63,65,67,66,64,70,720
692,"2022",0,0,0,65,67,66,69,61,63,719
693,"2022",0,0,0,67,66,66,63,65,69,718
694,"2022",0,0,0,63,70,65,70,65,60,717
695,"2022",0,0,0,68,64,62,61,64,61,716
696,"2022",0,0,0,65,68,63,60,65,62,715
697,"2022",0,0,0,67,68,65,70,62,63,714
698,"2022",0,0,0,61,64,60,61,61,66,713
699,"2022",0,0,0,70,66,70,70,62,64,712
700,"2022",0,0,0,70,70,62,66,66,69,711
701,"2022",0,0,0,61,68,66,63,61,60,710
702,"2022",0,0,0,63,60,64,64,69,61,709
703,"2022",0,0,0,62,61,61,70,66,68,708
704,"2022",0,0,0,70,68,68,69,68,62,707
705,"2022",0,0,0,63,61,60,68,69,70,706
706,"2022",0,0,0,65,69,69,69,61,69,705
707,"2022",0,0,0,69,63,70,65,68,69,704
708,"2022",0,0,0,67,61,67,67,69,66,703
709,"2022",0,0,0,64,60,68,62,64,69,702
710,"2022",0,0,0,60,68,63,60,60,64,701
711,"2022",0,0,0,64,66,60,66,68,61,700
712,"2022",0,0,0,66,65,63,66,65,67,699
713,"2022",0,0,0,61,63,66,69,67,69,698
714,"2022",0,0,0,68,66,70,61,66,61,697
715,"2022",0,0,0,69,60,66,60,61,67,696
716,"2022",0,0,0,66,61,60,67,69,64,695
717,"2022",0,0,0,67,65,64,65,63,70,694
718,"2022",60,67,67,0,0,0,0,0,0,693
719,"2022",63,62,66,0,0,0,0,0,0,692
720,"2022",68,65,62,0,0,0,0,0,0,691
721,"2022",0,0,0,70,80,78,73,72,76,750
722,"2022",0,0,0,70,71,71,75,78,71,749
723,"2022",0,0,0,78,78,77,71,72,78,748
724,"2022",0,0,0,75,73,74,70,72,72,747
725,"2022",0,0,0,72,79,74,75,80,73,746
726,"2022",0,0,0,77,74,72,74,77,79,745
727,"2022",0,0,0,73,75,79,70,70,77,744
728,"2022",0,0,0,76,80,73,76,70,78,743
729,"2022",0,0,0,73,72,77,76,70,74,742
730,"2022",0,0,0,74,76,76,74,76,75,741
731,"2022",0,0,0,74,71,74,79,79,78,740
732,"2022",0,0,0,79,77,76,80,75,72,739
733,"2022",0,0,0,73,75,72,71,75,72,738
734,"2022",0,0,0,78,79,73,80,76,75,737
735,"2022",0,0,0,71,77,70,75,77,71,736
736,"2022",0,0,0,70,79,78,74,73,77,735
737,"2022",0,0,0,71,78,77,74,72,70,734
738,"2022",0,0,0,70,71,71,74,78,75,733
739,"2022",0,0,0,70,71,80,80,79,79,732
740,"2022",0,0,0,74,79,70,72,79,75,731
741,"2022",0,0,0,79,77,75,80,79,78,730
742,"2022",0,0,0,70,73,72,72,77,77,729
743,"2022",0,0,0,78,78,76,79,72,75,728
744,"2022",0,0,0,78,75,79,71,70,73,727
745,"2022",0,0,0,77,74,70,73,76,79,726
746,"2022",0,0,0,72,76,73,72,74,74,725
747,"2022",0,0,0,76,72,71,80,70,74,724
748,"2022",74,76,70,0,0,0,0,0,0,723
749,"2022",70,72,74,0,0,0,0,0,0,722
750,"2022",72,71,73,0,0,0,0,0,0,721
751,"2022",0,0,0,79,70,74,77,73,78,780
752,"2022",0,0,0,71,78,75,73,76,71,779
753,"2022",0,0,0,78,74,75,77,72,70,778
754,"2022",0,0,0,70,74,70,76,77,75,777
755,"2022",0,0,0,70,71,79,74,71,70,776
756,"2022",0,0,0,70,78,76,71,80,75,775
757,"2022",0,0,0,70,78,79,80,73,72,774
758,"2022",0,0,0,75,78,73,71,78,71,773
759,"2022",0,0,0,74,77,77,71,75,74,772
760,"2022",0,0,0,71,71,75,77,70,72,771
761,"2022",0,0,0,75,70,77,77,76,78,770
762,"2022",0,0,0,80,70,72,77,79,76,769
763,"2022",0,0,0,78,75,71,73,74,78,768
764,"2022",0,0,0,77,75,76,76,78,78,767
765,"2022",0,0,0,74,79,74,74,77,71,766
766,"2022",0,0,0,80,71,75,72,73,77,765
767,"2022",0,0,0,72,71,72,79,73,77,764
768,"2022",0,0,0,74,74,79,71,76,78,763
769,"2022",0,0,0,79,77,73,71,77,74,762
770,"2022",0,0,0,80,79,72,78,76,70,761
771,"2022",0,0,0,76,71,75,75,70,78,760
772,"2022",0,0,0,75,73,78,70,79,77,759
773,"2022",0,0,0,74,75,78,80,74,77,758
774,"2022",0,0,0,78,72,75,76,78,73,757
775,"2022",0,0,0,76,78,71,79,73,70,756
776,"2022",0,0,0,78,80,77,70,74,77,755
777,"2022",0,0,0,71,80,75,77,74,78,754
778,"2022",75,75,74,0,0,0,0,0,0,753
779,"2022",79,78,70,0,0,0,0,0,0,752
780,"2022",73,80,75,0,0,0,0,0,0,751
781,"2022",0,0,0,61,66,67,69,66,60,810
782,"2022",0,0,0,65,68,69,62,62,60,809
783,"2022",0,0,0,68,70,63,65,61,63,808
784,"2022",0,0,0,66,66,61,66,69,66,807
785,"2022",0,0,0,70,60,61,60,61,61,806
786,"2022",0,0,0,60,61,68,61,68,70,805
787,"2022",0,0,0,62,66,70,60,61,65,804
788,"2022",0,0,0,65,70,66,64,66,70,803
789,"2022",0,0,0,63,66,66,65,62,62,802
790,"2022",0,0,0,62,66,67,62,67,63,801
791,"2022",0,0,0,61,61,64,65,70,62,800
792,"2022",0,0,0,62,65,65,68,68,67,799
793,"2022",0,0,0,67,64,67,62,61,62,798
794,"2022",0,0,0,65,63,69,63,63,62,797
795,"2022",0,0,0,66,61,68,70,67,67,796
796,"2022",0,0,0,65,69,64,66,66,60,795
797,"2022",0,0,0,60,60,61,60,63,67,794
798,"2022",0,0,0,60,64,65,62,67,69,793
799,"2022",0,0,0,61,64,62,63,61,69,792
800,"2022",0,0,0,61,63,65,67,67,60,791
801,"2022",0,0,0,70,65,61,67,65,64,790
802,"2022",0,0,0,64,60,70,68,62,69,789
803,"2022",0,0,0,69,69,67,67,70,60,788
804,"2022",0,0,0,60,60,70,63,61,63,787
805,"2022",0,0,0,67,61,68,63,61,60,786
806,"2022",0,0,0,64,69,67,60,69,63,785
807,"2022",0,0,0,63,68,65,66,66,67,784
808,"2022",68,67,64,0,0,0,0,0,0,783
809,"2022",61,67,67,0,0,0,0,0,0,782
810,"2022",63,65,68,0,0,0,0,0,0,781
811,"2022",0,0,0,62,64,66,68,62,70,840
812,"2022",0,0,0,64,65,62,70,65,68,839
813,"2022",0,0,0,65,62,68,61,60,64,838
814,"2022",0,0,0,69,69,69,61,67,63,837
815,"2022",0,0,0,63,66,63,68,67,61,836
816,"2022",0,0,0,60,65,60,67,61,66,835
817,"2022",0,0,0,60,69,68,64,63,63,834
818,"2022",0,0,0,65,68,62,64,62,62,833
819,"2022",0,0,0,61,68,60,66,67,65,832
820,"2022",0,0,0,65,62,68,70,65,60,831
821,"2022",0,0,0,69,60,66,69,64,67,830
822,"2022",0,0,0,67,68,64,62,65,70,829
823,"2022",0,0,0,68,65,70,67,64,66,828
824,"2022",0,0,0,64,64,65,66,67,67,827
825,"2022",0,0,0,69,61,68,66,65,65,826
826,"2022",0,0,0,70,68,62,65,69,69,825
827,"2022",0,0,0,64,65,65,61,67,66,824
828,"2022",0,0,0,62,62,60,64,63,68,823
829,"2022",0,0,0,68,65,61,69,60,61,822
830,"2022",0,0,0,60,60,70,67,66,66,821
831,"2022",0,0,0,61,67,65,65,67,69,820
832,"2022",0,0,0,60,64,65,70,60,61,819
833,"2022",0,0,0,63,66,67,65,62,67,818
834,"2022",0,0,0,66,61,67,67,60,61,817
835,"2022",0,0,0,66,70,68,62,68,60,816
836,"2022",0,0,0,68,62,63,65,67,62,815
837,"2022",0,0,0,64,66,69,66,68,70,814
838,"2022",67,69,67,0,0,0,0,0,0,813
839,"2022",68,64,60,0,0,0,0,0,0,812
840,"2022",65,64,70,0,0,0,0,0,0,811
841,"2022",0,0,0,68,62,63,67,70,61,870
842,"2022",0,0,0,66,64,64,69,66,62,869
843,"2022",0,0,0,66,64,66,63,63,66,868
844,"2022",0,0,0,61,62,68,68,66,65,867
845,"2022",0,0,0,61,68,61,70,62,61,866
846,"2022",0,0,0,61,60,64,65,67,68,865
847,"2022",0,0,0,65,69,70,62,67,70,864
848,"2022",0,0,0,69,62,62,62,62,60,863
849,"2022",0,0,0,63,68,63,66,65,61,862
850,"2022",0,0,0,70,60,70,64,64,62,861
851,"2022",0,0,0,70,62,63,60,63,62,860
852,"2022",0,0,0,62,63,68,67,70,69,859
853,"2022",0,0,0,70,62,60,63,65,69,858
854,"2022",0,0,0,62,62,62,61,62,69,857
855,"2022",0,0,0,68,63,61,61,68,62,856
856,"2022",0,0,0,60,64,65,66,67,67,855
857,"2022",0,0,0,70,63,63,66,68,68,854
858,"2022",0,0,0,70,62,63,70,63,63,853
859,"2022",0,0,0,68,69,66,65,68,70,852
860,"2022",0,0,0,63,63,69,63,68,68,851
861,"2022",0,0,0,67,70,60,67,64,66,850
862,"2022",0,0,0,68,68,64,63,66,67,849
863,"2022",0,0,0,68,67,66,67,62,60,848
864,"2022",0,0,0,61,60,64,64,65,65,847
865,"2022",0,0,0,64,61,63,68,69,70,846
866,"2022",0,0,0,68,62,63,62,62,68,845
867,"2022",0,0,0,68,61,67,60,68,66,844
868,"2022",60,63,61,0,0,0,0,0,0,843
869,"2022",66,60,62,0,0,0,0,0,0,842
870,"2022",67,64,62,0,0,0,0,0,0,841
871,"2022",0,0,0,61,68,69,61,62,69,900
872,"2022",0,0,0,68,65,61,64,70,69,899
873,"2022",0,0,0,66,66,68,64,63,65,898
874,"2022",0,0,0,65,64,69,70,65,63,897
875,"2022",0,0,0,66,61,65,61,66,68,896
876,"2022",0,0,0,64,68,64,63,64,61,895
877,"2022",0,0,0,70,70,65,66,69,69,894
878,"2022",0,0,0,62,61,69,60,66,70,893
879,"2022",0,0,0,69,66,66,66,67,70,892
880,"2022",0,0,0,70,64,64,70,63,68,891
881,"2022",0,0,0,62,68,67,66,69,67,890
882,"2022",0,0,0,67,67,62,68,63,63,889
883,"2022",0,0,0,68,68,67,64,66,64,888
884,"2022",0,0,0,69,66,70,70,68,61,887
885,"2022",0,0,0,68,64,69,60,68,62,886
886,"2022",0,0,0,67,67,69,68,68,63,885
887,"2022",0,0,0,69,67,70,60,62,61,884
888,"2022",0,0,0,70,70,62,70,68,67,883
889,"2022",0,0,0,61,63,63,64,62,61,882
890,"2022",0,0,0,66,70,66,66,62,63,881
891,"2022",0,0,0,60,66,67,70,62,64,880
892,"2022",0,0,0,65,63,64,68,68,68,879
893,"2022",0,0,0,68,70,62,66,63,70,878
894,"2022",0,0,0,64,60,62,64,67,63,877
895,"2022",0,0,0,69,67,65,64,63,60,876
896,"2022",0,0,0,67,65,70,65,65,60,875
897,"2022",0,0,0,66,63,70,70,66,63,874
898,"2022",65,67,61,0,0,0,0,0,0,873
899,"2022",60,69,66,0,0,0,0,0,0,872
900,"2022",61,65,68,0,0,0,0,0,0,871
901,"2022",0,0,0,65,60,61,66,65,69,930
902,"2022",0,0,0,60,65,62,63,66,66,929
903,"2022",0,0,0,68,62,62,66,66,68,928
904,"2022",0,0,0,63,70,60,61,65,64,927
905,"2022",0,0,0,67,62,70,67,60,62,926
906,"2022",0,0,0,70,67,68,66,70,66,925
907,"2022",0,0,0,64,63,63,67,65,60,924
908,"2022",0,0,0,69,60,65,68,66,69,923
909,"2022",0,0,0,67,70,65,66,61,67,922
910,"2022",0,0,0,63,64,66,62,63,69,921
911,"2022",0,0,0,65,70,61,70,64,60,920
912,"2022",0,0,0,69,69,70,65,67,69,919
913,"2022",0,0,0,60,61,62,65,60,70,918
914,"2022",0,0,0,68,60,68,61,70,66,917
915,"2022",0,0,0,64,62,68,65,70,67,916
916,"2022",0,0,0,60,70,66,61,67,62,915
917,"2022",0,0,0,65,62,64,65,63,63,914
918,"2022",0,0,0,67,61,67,62,64,62,913
919,"2022",0,0,0,65,69,66,60,68,64,912
920,"2022",0,0,0,65,70,67,63,69,61,911
921,"2022",0,0,0,66,66,66,67,70,69,910
922,"2022",0,0,0,64,60,64,69,70,63,909
923,"2022",0,0,0,63,65,64,61,66,70,908
924,"2022",0,0,0,62,64,60,69,68,67,907
925,"2022",0,0,0,60,62,68,67,66,66,906
926,"2022",0,0,0,62,64,63,61,68,61,905
927,"2022",0,0,0,66,60,70,70,65,61,904
928,"2022",61,60,65,0,0,0,0,0,0,903
929,"2022",67,64,62,0,0,0,0,0,0,902
930,"2022",63,63,69,0,0,0,0,0,0,901
931,"2022",0,0,0,60,60,60,65,62,65,960
932,"2022",0,0,0,63,67,63,69,60,60,959
933,"2022",0,0,0,68,64,67,68,70,69,958
934,"2022",0,0,0,61,63,70,64,68,63,957
935,"2022",0,0,0,62,62,66,60,65,67,956
936,"2022",0,0,0,67,63,60,64,67,69,955
937,"2022",0,0,0,60,70,66,68,68,65,954
938,"2022",0,0,0,63,63,70,65,61,65,953
939,"2022",0,0,0,68,62,62,63,63,68,952
940,"2022",0,0,0,64,63,63,67,69,65,951
941,"2022",0,0,0,68,63,61,67,67,60,950
942,"2022",0,0,0,70,65,64,63,66,65,949
943,"2022",0,0,0,70,70,70,66,62,62,948
944,"2022",0,0,0,69,61,67,68,63,70,947
945,"2022",0,0,0,63,62,61,66,61,70,946
946,"2022",0,0,0,66,66,62,67,70,68,945
947,"2022",0,0,0,64,66,63,63,66,61,944
948,"2022",0,0,0,67,62,69,60,64,65,943
949,"2022",0,0,0,69,65,60,70,66,70,942
950,"2022",0,0,0,62,65,69,63,61,66,941
951,"2022",0,0,0,65,67,60,66,66,67,940
952,"2022",0,0,0,67,66,67,62,61,61,939
953,"2022",0,0,0,65,62,70,61,61,60,938
954,"2022",0,0,0,63,60,60,65,66,63,937
955,"2022",0,0,0,65,60,69,61,60,67,936
956,"2022",0,0,0,65,67,68,61,69,69,935
957,"2022",0,0,0,63,61,61,65,64,69,934
958,"2022",60,69,62,0,0,0,0,0,0,933
959,"2022",61,60,65,0,0,0,0,0,0,932
960,"2022",65,65,66,0,0,0,0,0,0,931
961,"2022",0,0,0,70,65,67,70,60,66,990
962,"2022",0,0,0,60,69,65,69,67,67,989
963,"2022",0,0,0,61,67,70,60,68,69,988
964,"2022",0,0,0,68,68,65,69,70,66,987
965,"2022",0,0,0,61,60,61,63,63,65,986
966,"2022",0,0,0,68,69,64,60,66,60,985
967,"2022",0,0,0,60,63,63,62,69,70,984
968,"2022",0,0,0,66,61,61,61,60,62,983
969,"2022",0,0,0,70,69,60,68,68,60,982
970,"2022",0,0,0,68,63,60,61,64,64,981
971,"2022",0,0,0,64,62,60,65,67,68,980
972,"2022",0,0,0,64,67,68,70,62,69,979
973,"2022",0,0,0,62,69,66,69,60,69,978
974,"2022",0,0,0,63,69,69,65,62,62,977
975,"2022",0,0,0,65,60,68,63,61,69,976
976,"2022",0,0,0,62,62,60,62,63,60,975
977,"2022",0,0,0,67,61,70,62,62,69,974
978,"2022",0,0,0,67,65,64,62,66,60,973
979,"2022",0,0,0,66,64,64,63,67,65,972
980,"2022",0,0,0,61,69,60,63,60,66,971
981,"2022",0,0,0,64,64,61,67,61,63,970
982,"2022",0,0,0,65,70,66,64,61,66,969
983,"2022",0,0,0,63,61,69,61,62,67,968
984,"2022",0,0,0,62,63,63,65,64,69,967
985,"2022",0,0,0,69,63,62,70,69,65,966
986,"2022",0,0,0,61,66,66,66,69,62,965
987,"2022",0,0,0,64,70,66,64,66,62,964
988,"2022",68,67,70,0,0,0,0,0,0,963
989,"2022",63,68,67,0,0,0,0,0,0,962
990,"2022",62,63,63,0,0,0,0,0,0,961
991,"2022",0,0,0,62,62,66,62,61,68,1020
992,"2022",0,0,0,65,60,65,65,62,64,1019
993,"2022",0,0,0,69,65,66,61,66,64,1018
994,"2022",0,0,0,66,68,60,60,61,69,1017
995,"2022",0,0,0,68,66,65,70,67,62,1016
996,"2022",0,0,0,63,64,67,62,70,66,1015
997,"2022",0,0,0,60,69,65,61,60,62,1014
998,"2022",0,0,0,66,67,66,65,63,61,1013
999,"2022",0,0,0,60,61,64,61,69,67,1012
1000,"2022",0,0,0,62,65,64,68,70,60,1011
1001,"2022",0,0,0,63,69,68,65,63,68,1010
1002,"2022",0,0,0,70,63,69,61,65,60,1009
1003,"2022",0,0,0,61,70,68,64,68,67,1008
1004,"2022",0,0,0,61,68,65,66,63,65,1007
1005,"2022",0,0,0,63,66,60,68,60,69,1006
1006,"2022",0,0,0,63,64,70,70,60,65,1005
1007,"2022",0,0,0,69,69,66,67,62,66,1004
1008,"2022",0,0,0,60,68,61,68,70,70,1003
1009,"2022",0,0,0,60,69,64,62,64,67,1002
1010,"2022",0,0,0,70,61,65,70,68,62,1001
1011,"2022",0,0,0,66,68,67,70,60,64,1000
1012,"2022",0,0,0,68,62,61,66,61,66,999
1013,"2022",0,0,0,69,66,63,67,67,66,998
1014,"2022",0,0,0,69,61,60,62,67,65,997
1015,"2022",0,0,0,70,62,64,70,64,63,996
1016,"2022",0,0,0,61,70,67,60,69,64,995
1017,"2022",0,0,0,69,65,62,62,64,66,994
1018,"2022",65,67,70,0,0,0,0,0,0,993
1019,"2022",67,66,60,0,0,0,0,0,0,992
1020,"2022",70,63,66,0,0,0,0,0,0,991
1021,"2022",0,0,0,61,66,66,69,68,66,1050
1022,"2022",0,0,0,70,66,64,67,66,66,1049
1023,"2022",0,0,0,66,64,61,70,64,67,1048
1024,"2022",0,0,0,62,69,69,70,65,68,1047
1025,"2022",0,0,0,67,64,70,66,68,69,1046
1026,"2022",0,0,0,60,65,69,64,69,70,1045
1027,"2022",0,0,0,66,65,67,64,62,67,1044
1028,"2022",0,0,0,61,68,64,69,64,67,1043
1029,"2022",0,0,0,64,66,69,69,62,63,1042
1030,"2022",0,0,0,67,63,66,60,66,60,1041
1031,"2022",0,0,0,70,62,67,61,70,66,1040
1032,"2022",0,0,0,69,70,63,66,69,67,1039
1033,"2022",0,0,0,61,61,67,65,69,69,1038
1034,"2022",0,0,0,62,70,61,62,66,62,1037
1035,"2022",0,0,0,67,60,63,65,66,64,1036
1036,"2022",0,0,0,63,60,62,60,60,69,1035
1037,"2022",0,0,0,64,68,65,65,61,68,1034
1038,"2022",0,0,0,66,64,61,70,61,62,1033
1039,"2022",0,0,0,63,66,63,60,68,60,1032
1040,"2022",0,0,0,67,61,69,62,66,64,1031
1041,"2022",0,0,0,69,63,69,65,61,61,1030
1042,"2022",0,0,0,65,67,70,67,63,60,1029
1043,"2022",0,0,0,64,64,62,64,60,68,1028
1044,"2022",0,0,0,60,68,60,64,62,61,1027
1045,"2022",0,0,0,66,70,63,67,66,70,1026
1046,"2022",0,0,0,69,67,68,62,63,65,1025
1047,"2022",0,0,0,62,66,63,63,64,65,1024
1048,"2022",66,61,68,0,0,0,0,0,0,1023
1049,"2022",67,66,63,0,0,0,0,0,0,1022
1050,"2022",69,60,66,0,0,0,0,0,0,1021
1051,"2022",0,0,0,70,64,68,62,60,62,1080
1052,"2022",0,0,0,68,68,66,69,67,60,1079
1053,"2022",0,0,0,62,62,62,66,66,70,1078
1054,"2022",0,0,0,66,66,60,66,64,68,1077
1055,"2022",0,0,0,70,61,64,63,62,63,1076
1056,"2022",0,0,0,70,70,64,64,64,63,1075
1057,"2022",0,0,0,68,64,61,69,63,63,1074
1058,"2022",0,0,0,60,66,69,64,66,66,1073
1059,"2022",0,0,0,61,65,68,63,70,67,1072
1060,"2022",0,0,0,60,68,64,64,65,64,1071
1061,"2022",0,0,0,60,68,67,68,61,60,1070
1062,"2022",0,0,0,68,61,69,65,61,67,1069
1063,"2022",0,0,0,60,60,69,66,60,69,1068
1064,"2022",0,0,0,60,68,64,67,61,62,1067
1065,"2022",0,0,0,60,61,62,61,69,60,1066
