"id","season","positioning","reflexes","diving","standing_tackle","physical","passing","dribbling","long_shot","finishing","player_id"
535,"2022",0,0,0,58,67,35,70,59,80,535
536,"2022",0,0,0,82,59,35,90,91,80,536
537,"2022",0,0,0,79,56,44,88,77,85,537
538,"2022",0,0,0,63,82,51,65,55,77,538
539,"2022",0,0,0,77,50,50,57,88,62,539
540,"2022",0,0,0,84,45,76,68,71,63,540
541,"2022",65,56,74,0,0,0,0,0,0,541
542,"2022",62,67,86,0,0,0,0,0,0,542
543,"2022",69,68,91,0,0,0,0,0,0,543
544,"2022",0,0,0,68,67,79,45,59,47,544
545,"2022",0,0,0,67,98,70,63,42,39,545
546,"2022",0,0,0,98,96,59,38,66,81,546
547,"2022",0,0,0,75,68,80,68,65,71,547
548,"2022",0,0,0,92,71,74,65,58,48,548
549,"2022",0,0,0,67,59,97,76,38,74,549
550,"2022",0,0,0,64,81,57,52,77,42,550
551,"2022",0,0,0,70,99,81,72,71,75,551
552,"2022",0,0,0,72,70,87,59,44,66,552
553,"2022",0,0,0,74,49,41,64,88,92,553
554,"2022",0,0,0,69,81,78,74,70,73,554
555,"2022",0,0,0,71,75,74,55,69,59,555
556,"2022",0,0,0,39,40,49,63,87,69,556
557,"2022",0,0,0,82,72,72,60,78,80,557
558,"2022",0,0,0,60,59,55,75,81,44,558
559,"2022",0,0,0,36,51,66,58,84,86,559
560,"2022",0,0,0,87,92,68,42,73,59,560
561,"2022",0,0,0,39,70,84,60,91,76,561
562,"2022",0,0,0,50,41,82,62,69,74,562
563,"2022",0,0,0,65,95,89,45,47,35,563
564,"2022",0,0,0,65,76,38,59,69,81,564
565,"2022",0,0,0,45,49,71,64,57,74,565
566,"2022",0,0,0,42,54,70,77,60,90,566
567,"2022",0,0,0,46,46,36,86,69,66,567
568,"2022",0,0,0,84,55,58,61,79,68,568
569,"2022",0,0,0,81,79,62,97,97,55,569
570,"2022",0,0,0,39,73,48,74,76,57,570
571,"2022",69,97,82,0,0,0,0,0,0,571
572,"2022",55,89,83,0,0,0,0,0,0,572
573,"2022",99,78,81,0,0,0,0,0,0,573
574,"2022",0,0,0,71,90,84,35,57,62,574
575,"2022",0,0,0,71,58,98,71,73,51,575
576,"2022",0,0,0,76,89,67,44,57,35,576
577,"2022",0,0,0,58,78,57,49,58,74,577
578,"2022",0,0,0,67,64,70,84,42,46,578
579,"2022",0,0,0,91,73,88,65,66,35,579
580,"2022",0,0,0,59,57,58,83,68,75,580
581,"2022",0,0,0,62,82,78,46,50,82,581
582,"2022",0,0,0,95,95,68,41,63,66,582
583,"2022",0,0,0,52,79,57,87,63,66,583
584,"2022",0,0,0,52,73,47,78,66,92,584
585,"2022",0,0,0,50,35,65,99,61,99,585
586,"2022",0,0,0,76,74,93,47,75,39,586
587,"2022",0,0,0,61,85,59,43,60,53,587
588,"2022",0,0,0,41,50,44,59,96,78,588
589,"2022",0,0,0,44,47,49,96,68,61,589
590,"2022",0,0,0,61,91,97,75,45,45,590
591,"2022",0,0,0,77,59,39,72,58,81,591
592,"2022",0,0,0,58,82,96,38,72,56,592
593,"2022",0,0,0,71,70,84,47,63,64,593
594,"2022",0,0,0,54,62,65,79,88,73,594
595,"2022",0,0,0,74,35,37,58,82,57,595
596,"2022",0,0,0,75,74,75,90,76,56,596
597,"2022",0,0,0,53,65,79,96,72,66,597
598,"2022",0,0,0,57,85,45,77,81,92,598
599,"2022",0,0,0,63,66,44,98,86,83,599
600,"2022",0,0,0,45,48,70,91,89,87,600
601,"2022",61,56,76,0,0,0,0,0,0,601
602,"2022",98,56,74,0,0,0,0,0,0,602
603,"2022",62,78,59,0,0,0,0,0,0,603
604,"2022",0,0,0,67,84,59,42,38,70,604
605,"2022",0,0,0,61,58,85,82,35,54,605
606,"2022",0,0,0,96,75,66,49,79,46,606
607,"2022",0,0,0,61,81,85,83,50,65,607
608,"2022",0,0,0,98,59,66,74,68,51,608
609,"2022",0,0,0,58,97,76,57,81,74,609
610,"2022",0,0,0,65,62,67,41,52,51,610
611,"2022",0,0,0,74,91,76,54,55,54,611
612,"2022",0,0,0,95,99,88,59,37,79,612
613,"2022",0,0,0,39,48,42,87,97,91,613
614,"2022",0,0,0,69,58,72,86,91,65,614
615,"2022",0,0,0,70,44,47,74,66,98,615
616,"2022",0,0,0,66,42,44,86,75,95,616
617,"2022",0,0,0,38,75,35,99,91,96,617
618,"2022",0,0,0,68,52,49,79,81,94,618
619,"2022",0,0,0,94,90,93,58,62,38,619
620,"2022",0,0,0,82,38,64,90,72,63,620
621,"2022",0,0,0,61,65,65,57,79,59,621
622,"2022",0,0,0,79,54,39,88,87,70,622
623,"2022",0,0,0,64,37,73,68,57,82,623
624,"2022",0,0,0,74,35,76,94,83,60,624
625,"2022",0,0,0,80,79,37,72,60,76,625
626,"2022",0,0,0,37,47,56,86,80,79,626
627,"2022",0,0,0,58,84,45,95,78,80,627
628,"2022",0,0,0,40,44,55,80,71,97,628
629,"2022",0,0,0,43,35,40,61,64,99,629
630,"2022",0,0,0,68,41,62,98,83,92,630
631,"2022",69,56,71,0,0,0,0,0,0,631
632,"2022",55,72,78,0,0,0,0,0,0,632
633,"2022",82,84,77,0,0,0,0,0,0,633
634,"2022",0,0,0,55,78,92,57,43,66,634
635,"2022",0,0,0,99,95,56,83,60,52,635
636,"2022",0,0,0,60,56,94,37,36,45,636
637,"2022",0,0,0,86,73,91,51,74,44,637
638,"2022",0,0,0,66,72,75,35,50,76,638
639,"2022",0,0,0,80,95,55,38,82,79,639
640,"2022",0,0,0,85,89,70,59,58,82,640
641,"2022",0,0,0,64,58,96,85,67,41,641
642,"2022",0,0,0,84,96,93,74,38,60,642
643,"2022",0,0,0,45,38,53,75,61,59,643
644,"2022",0,0,0,71,69,77,65,75,89,644
645,"2022",0,0,0,93,63,80,84,59,35,645
646,"2022",0,0,0,82,82,53,83,63,99,646
647,"2022",0,0,0,73,37,49,77,62,78,647
648,"2022",0,0,0,82,70,72,65,63,60,648
649,"2022",0,0,0,84,36,41,69,77,81,649
650,"2022",0,0,0,62,58,68,61,94,57,650
651,"2022",0,0,0,41,38,45,93,80,63,651
652,"2022",0,0,0,38,81,38,78,80,94,652
653,"2022",0,0,0,49,49,56,68,99,80,653
654,"2022",0,0,0,67,67,66,68,60,86,654
655,"2022",0,0,0,85,66,59,62,94,61,655
656,"2022",0,0,0,65,45,55,59,60,92,656
657,"2022",0,0,0,79,79,52,58,97,89,657
658,"2022",0,0,0,36,83,60,93,78,78,658
659,"2022",0,0,0,60,53,56,73,63,75,659
660,"2022",0,0,0,85,61,56,55,88,68,660
661,"2022",90,59,94,0,0,0,0,0,0,661
662,"2022",91,75,57,0,0,0,0,0,0,662
663,"2022",78,98,81,0,0,0,0,0,0,663
664,"2022",0,0,0,58,99,67,85,59,76,664
665,"2022",0,0,0,86,83,61,58,80,37,665
666,"2022",0,0,0,84,55,82,40,75,69,666
667,"2022",0,0,0,99,89,90,57,46,77,667
668,"2022",0,0,0,90,92,67,44,62,72,668
669,"2022",0,0,0,78,95,90,70,59,65,669
670,"2022",0,0,0,67,99,90,62,42,64,670
671,"2022",0,0,0,72,66,73,74,37,64,671
672,"2022",0,0,0,68,66,89,61,57,35,672
673,"2022",0,0,0,65,72,56,64,53,81,673
674,"2022",0,0,0,38,49,45,97,57,77,674
675,"2022",0,0,0,64,39,64,55,92,90,675
676,"2022",0,0,0,67,52,62,73,67,78,676
677,"2022",0,0,0,36,41,65,87,89,60,677
678,"2022",0,0,0,69,53,68,83,87,77,678
679,"2022",0,0,0,38,64,71,94,78,93,679
680,"2022",0,0,0,36,37,79,95,85,86,680
681,"2022",0,0,0,66,55,44,80,81,96,681
682,"2022",0,0,0,61,54,53,67,74,70,682
683,"2022",0,0,0,75,62,37,81,73,77,683
684,"2022",0,0,0,39,78,51,55,59,77,684
685,"2022",0,0,0,67,74,39,63,87,82,685
686,"2022",0,0,0,80,59,46,67,97,77,686
687,"2022",0,0,0,42,55,59,56,76,73,687
688,"2022",0,0,0,83,75,56,61,85,84,688
689,"2022",0,0,0,71,53,78,87,55,57,689
690,"2022",0,0,0,53,63,73,65,74,84,690
691,"2022",58,80,70,0,0,0,0,0,0,691
692,"2022",72,87,62,0,0,0,0,0,0,692
693,"2022",70,76,76,0,0,0,0,0,0,693
694,"2022",0,0,0,57,83,73,75,59,60,694
695,"2022",0,0,0,85,67,61,74,64,83,695
696,"2022",0,0,0,85,75,69,43,38,83,696
697,"2022",0,0,0,73,94,75,49,43,36,697
698,"2022",0,0,0,90,69,67,76,82,41,698
699,"2022",0,0,0,65,69,92,46,60,43,699
700,"2022",0,0,0,55,72,62,41,54,83,700
701,"2022",0,0,0,83,77,83,42,80,51,701
702,"2022",0,0,0,58,80,97,64,82,84,702
703,"2022",0,0,0,60,55,61,76,68,70,703
704,"2022",0,0,0,49,55,58,98,84,95,704
705,"2022",0,0,0,77,68,93,44,74,58,705
706,"2022",0,0,0,85,61,46,67,78,58,706
707,"2022",0,0,0,82,54,66,96,91,55,707
708,"2022",0,0,0,70,81,94,71,60,52,708
709,"2022",0,0,0,41,59,35,99,59,97,709
710,"2022",0,0,0,68,62,59,80,57,68,710
711,"2022",0,0,0,60,67,95,68,76,75,711
712,"2022",0,0,0,89,68,63,60,58,79,712
713,"2022",0,0,0,61,64,74,85,91,63,713
714,"2022",0,0,0,48,41,42,66,56,61,714
715,"2022",0,0,0,42,40,37,84,93,87,715
716,"2022",0,0,0,84,55,75,62,98,88,716
717,"2022",0,0,0,48,53,68,97,93,88,717
718,"2022",0,0,0,60,55,60,99,92,65,718
719,"2022",0,0,0,80,44,40,55,93,83,719
720,"2022",0,0,0,78,84,64,91,57,89,720
721,"2022",89,91,65,0,0,0,0,0,0,721
722,"2022",69,77,82,0,0,0,0,0,0,722
723,"2022",72,77,73,0,0,0,0,0,0,723
724,"2022",0,0,0,72,88,93,42,81,44,724
725,"2022",0,0,0,84,82,88,54,42,82,725
726,"2022",0,0,0,76,83,73,70,45,37,726
727,"2022",0,0,0,75,80,67,51,79,38,727
728,"2022",0,0,0,74,94,69,81,54,79,728
729,"2022",0,0,0,56,73,95,79,74,37,729
730,"2022",0,0,0,56,93,69,40,43,57,730
731,"2022",0,0,0,77,66,82,51,59,44,731
732,"2022",0,0,0,90,56,60,47,39,49,732
733,"2022",0,0,0,95,96,56,49,57,71,733
734,"2022",0,0,0,74,37,76,97,79,70,734
735,"2022",0,0,0,44,84,45,93,87,89,735
736,"2022",0,0,0,60,35,80,70,85,74,736
737,"2022",0,0,0,35,78,48,87,72,67,737
738,"2022",0,0,0,39,59,36,66,61,86,738
739,"2022",0,0,0,77,61,48,62,63,66,739
740,"2022",0,0,0,50,82,40,56,97,68,740
741,"2022",0,0,0,57,50,49,62,95,72,741
742,"2022",0,0,0,53,60,43,78,55,72,742
743,"2022",0,0,0,60,58,66,89,91,69,743
744,"2022",0,0,0,41,81,72,94,87,74,744
745,"2022",0,0,0,81,63,63,62,69,69,745
746,"2022",0,0,0,56,63,79,77,67,68,746
747,"2022",0,0,0,60,66,60,63,69,88,747
748,"2022",0,0,0,51,52,59,83,70,85,748
749,"2022",0,0,0,38,61,59,66,88,91,749
750,"2022",0,0,0,70,85,47,58,65,84,750
751,"2022",77,71,94,0,0,0,0,0,0,751
752,"2022",77,78,79,0,0,0,0,0,0,752
753,"2022",98,98,61,0,0,0,0,0,0,753
754,"2022",0,0,0,85,62,92,79,62,78,754
755,"2022",0,0,0,61,98,87,71,42,63,755
756,"2022",0,0,0,83,67,59,78,66,58,756
757,"2022",0,0,0,71,73,62,53,38,61,757
758,"2022",0,0,0,80,55,57,36,64,75,758
759,"2022",0,0,0,95,79,73,81,67,77,759
760,"2022",0,0,0,64,94,63,73,66,43,760
761,"2022",0,0,0,96,61,81,43,36,83,761
762,"2022",0,0,0,88,70,64,58,67,83,762
763,"2022",0,0,0,84,71,49,82,59,74,763
764,"2022",0,0,0,78,71,69,63,74,76,764
765,"2022",0,0,0,47,79,74,96,94,62,765
766,"2022",0,0,0,70,47,66,77,77,96,766
767,"2022",0,0,0,83,38,39,67,93,89,767
768,"2022",0,0,0,57,45,42,98,55,64,768
769,"2022",0,0,0,73,35,77,88,82,95,769
770,"2022",0,0,0,84,82,79,89,92,92,770
771,"2022",0,0,0,71,90,86,57,63,73,771
772,"2022",0,0,0,74,59,76,69,83,87,772
773,"2022",0,0,0,69,75,62,81,85,59,773
774,"2022",0,0,0,70,63,82,71,73,83,774
775,"2022",0,0,0,38,61,71,98,95,88,775
776,"2022",0,0,0,57,77,85,67,60,90,776
777,"2022",0,0,0,41,43,79,71,83,84,777
778,"2022",0,0,0,64,76,48,87,57,72,778
779,"2022",0,0,0,37,70,60,83,58,67,779
780,"2022",0,0,0,71,48,42,96,94,91,780
781,"2022",68,57,70,0,0,0,0,0,0,781
782,"2022",76,89,79,0,0,0,0,0,0,782
783,"2022",73,84,78,0,0,0,0,0,0,783
784,"2022",0,0,0,78,58,91,38,81,50,784
785,"2022",0,0,0,86,57,55,72,44,50,785
786,"2022",0,0,0,58,96,77,57,51,53,786
787,"2022",0,0,0,88,78,69,83,85,65,787
788,"2022",0,0,0,96,72,70,71,64,36,788
789,"2022",0,0,0,78,73,96,82,84,60,789
790,"2022",0,0,0,86,96,76,72,75,42,790
791,"2022",0,0,0,61,75,94,46,37,48,791
792,"2022",0,0,0,83,74,80,70,66,49,792
793,"2022",0,0,0,38,81,44,99,61,83,793
794,"2022",0,0,0,84,47,48,66,57,81,794
795,"2022",0,0,0,76,67,82,97,58,71,795
796,"2022",0,0,0,84,44,81,96,77,88,796
797,"2022",0,0,0,43,61,76,97,99,97,797
798,"2022",0,0,0,82,39,66,79,89,98,798
799,"2022",0,0,0,79,97,86,52,52,81,799
800,"2022",0,0,0,52,57,79,97,83,59,800
801,"2022",0,0,0,80,43,46,55,59,71,801
802,"2022",0,0,0,70,74,83,87,84,66,802
803,"2022",0,0,0,54,48,42,77,85,94,803
804,"2022",0,0,0,50,76,43,85,69,94,804
805,"2022",0,0,0,73,73,70,95,59,83,805
806,"2022",0,0,0,84,52,45,85,61,79,806
807,"2022",0,0,0,52,46,74,99,90,82,807
808,"2022",0,0,0,84,61,37,57,87,68,808
809,"2022",0,0,0,41,38,80,56,60,63,809
810,"2022",0,0,0,47,63,39,62,65,59,810
811,"2022",72,74,83,0,0,0,0,0,0,811
812,"2022",73,98,64,0,0,0,0,0,0,812
813,"2022",84,89,94,0,0,0,0,0,0,813
814,"2022",0,0,0,75,65,88,62,37,58,814
815,"2022",0,0,0,57,63,63,49,52,74,815
816,"2022",0,0,0,88,89,67,65,65,61,816
817,"2022",0,0,0,59,95,55,71,43,47,817
818,"2022",0,0,0,71,61,79,79,46,56,818
819,"2022",0,0,0,57,81,70,70,47,64,819
820,"2022",0,0,0,57,57,67,70,48,60,820
821,"2022",0,0,0,56,71,95,41,42,65,821
822,"2022",0,0,0,88,98,92,41,36,57,822
823,"2022",0,0,0,50,70,50,93,75,91,823
824,"2022",0,0,0,67,40,36,75,96,88,824
825,"2022",0,0,0,46,55,70,96,72,79,825
826,"2022",0,0,0,69,74,69,59,49,68,826
827,"2022",0,0,0,63,84,55,51,60,74,827
828,"2022",0,0,0,76,85,64,62,80,61,828
829,"2022",0,0,0,68,63,82,98,70,55,829
830,"2022",0,0,0,72,47,83,91,86,64,830
831,"2022",0,0,0,71,53,53,72,59,90,831
832,"2022",0,0,0,97,89,98,40,50,68,832
833,"2022",0,0,0,80,94,93,73,79,81,833
834,"2022",0,0,0,70,66,56,98,64,92,834
835,"2022",0,0,0,80,57,54,73,60,89,835
836,"2022",0,0,0,57,60,56,89,55,68,836
837,"2022",0,0,0,77,81,45,57,87,97,837
838,"2022",0,0,0,81,67,35,63,63,93,838
839,"2022",0,0,0,51,79,70,65,69,91,839
840,"2022",0,0,0,74,69,75,95,58,98,840
841,"2022",85,85,97,0,0,0,0,0,0,841
842,"2022",67,89,85,0,0,0,0,0,0,842
843,"2022",98,67,71,0,0,0,0,0,0,843
844,"2022",0,0,0,71,61,81,60,46,45,844
845,"2022",0,0,0,84,95,86,63,37,49,845
846,"2022",0,0,0,70,81,90,66,72,39,846
847,"2022",0,0,0,87,84,97,58,63,84,847
848,"2022",0,0,0,94,61,94,84,74,53,848
849,"2022",0,0,0,91,70,89,63,67,84,849
850,"2022",0,0,0,76,68,82,41,61,66,850
851,"2022",0,0,0,86,96,87,66,47,37,851
852,"2022",0,0,0,68,58,56,55,74,40,852
853,"2022",0,0,0,68,61,80,71,91,78,853
854,"2022",0,0,0,65,49,76,56,86,61,854
855,"2022",0,0,0,83,72,49,55,94,61,855
856,"2022",0,0,0,79,63,44,68,88,56,856
857,"2022",0,0,0,51,60,50,55,93,93,857
858,"2022",0,0,0,70,75,83,95,69,84,858
859,"2022",0,0,0,47,70,47,91,77,60,859
860,"2022",0,0,0,46,63,37,86,97,93,860
861,"2022",0,0,0,53,59,82,98,64,59,861
862,"2022",0,0,0,48,70,85,76,77,87,862
863,"2022",0,0,0,58,74,63,92,79,74,863
864,"2022",0,0,0,58,73,70,96,94,74,864
865,"2022",0,0,0,40,50,71,91,95,61,865
866,"2022",0,0,0,80,73,52,87,84,97,866
867,"2022",0,0,0,63,67,81,78,60,65,867
868,"2022",0,0,0,53,46,79,97,76,66,868
869,"2022",0,0,0,37,63,82,70,81,99,869
870,"2022",0,0,0,37,42,44,97,95,79,870
871,"2022",72,93,55,0,0,0,0,0,0,871
872,"2022",78,70,62,0,0,0,0,0,0,872
873,"2022",92,74,93,0,0,0,0,0,0,873
874,"2022",0,0,0,85,93,89,48,38,45,874
875,"2022",0,0,0,64,75,63,39,35,44,875
876,"2022",0,0,0,67,90,58,44,71,50,876
877,"2022",0,0,0,90,93,67,66,49,39,877
878,"2022",0,0,0,96,71,68,43,55,43,878
879,"2022",0,0,0,97,94,58,47,85,47,879
880,"2022",0,0,0,56,72,73,79,37,44,880
881,"2022",0,0,0,92,92,95,75,68,72,881
882,"2022",0,0,0,68,63,71,70,57,39,882
883,"2022",0,0,0,45,66,82,74,85,57,883
884,"2022",0,0,0,64,85,49,78,88,85,884
885,"2022",0,0,0,47,38,41,94,67,87,885
886,"2022",0,0,0,56,55,37,65,80,89,886
887,"2022",0,0,0,92,90,99,60,55,35,887
888,"2022",0,0,0,66,57,78,77,56,75,888
889,"2022",0,0,0,63,85,97,82,36,65,889
890,"2022",0,0,0,68,46,75,72,79,82,890
891,"2022",0,0,0,95,67,72,41,62,47,891
892,"2022",0,0,0,69,41,45,93,67,89,892
893,"2022",0,0,0,64,81,69,61,47,84,893
894,"2022",0,0,0,85,36,50,94,64,95,894
895,"2022",0,0,0,84,67,73,85,83,68,895
896,"2022",0,0,0,51,36,74,97,71,89,896
897,"2022",0,0,0,77,60,35,83,74,73,897
898,"2022",0,0,0,85,47,80,67,93,57,898
899,"2022",0,0,0,65,45,60,61,73,97,899
900,"2022",0,0,0,42,47,63,82,88,78,900
901,"2022",73,91,92,0,0,0,0,0,0,901
902,"2022",56,81,95,0,0,0,0,0,0,902
903,"2022",61,70,94,0,0,0,0,0,0,903
904,"2022",0,0,0,75,80,78,67,45,46,904
905,"2022",0,0,0,88,78,92,46,77,75,905
906,"2022",0,0,0,65,57,90,57,80,73,906
907,"2022",0,0,0,67,81,81,64,79,41,907
908,"2022",0,0,0,57,64,56,54,78,44,908
909,"2022",0,0,0,71,82,77,70,85,49,909
910,"2022",0,0,0,67,63,62,39,84,45,910
911,"2022",0,0,0,64,64,95,52,53,84,911
912,"2022",0,0,0,74,87,61,84,81,75,912
913,"2022",0,0,0,58,83,55,78,69,61,913
914,"2022",0,0,0,68,54,58,57,74,76,914
915,"2022",0,0,0,35,67,52,59,55,55,915
916,"2022",0,0,0,93,94,87,66,43,49,916
917,"2022",0,0,0,65,55,59,67,60,59,917
918,"2022",0,0,0,55,42,85,77,83,56,918
919,"2022",0,0,0,36,80,72,62,85,68,919
920,"2022",0,0,0,42,75,38,68,94,90,920
921,"2022",0,0,0,47,45,84,95,74,68,921
922,"2022",0,0,0,70,92,97,81,40,78,922
923,"2022",0,0,0,54,57,84,75,94,61,923
924,"2022",0,0,0,75,52,69,70,81,96,924
925,"2022",0,0,0,52,83,38,69,55,80,925
926,"2022",0,0,0,76,62,56,78,73,73,926
927,"2022",0,0,0,75,80,47,99,71,92,927
928,"2022",0,0,0,82,77,46,80,72,72,928
929,"2022",0,0,0,51,37,41,71,66,73,929
930,"2022",0,0,0,51,82,74,63,64,90,930
931,"2022",98,80,81,0,0,0,0,0,0,931
932,"2022",67,76,88,0,0,0,0,0,0,932
933,"2022",90,69,81,0,0,0,0,0,0,933
934,"2022",0,0,0,88,61,64,48,74,81,934
935,"2022",0,0,0,77,69,83,66,55,79,935
936,"2022",0,0,0,84,64,94,81,78,49,936
937,"2022",0,0,0,65,85,75,39,53,67,937
938,"2022",0,0,0,68,88,56,74,79,79,938
939,"2022",0,0,0,93,79,68,80,59,56,939
940,"2022",0,0,0,66,77,82,85,54,51,940
941,"2022",0,0,0,67,61,97,70,80,46,941
942,"2022",0,0,0,85,78,76,53,58,51,942
943,"2022",0,0,0,65,59,36,91,62,70,943
944,"2022",0,0,0,73,61,77,81,70,63,944
945,"2022",0,0,0,89,74,63,56,41,47,945
946,"2022",0,0,0,65,52,62,83,63,92,946
947,"2022",0,0,0,57,50,45,67,73,90,947
948,"2022",0,0,0,76,51,81,69,75,88,948
949,"2022",0,0,0,40,65,38,85,97,98,949
950,"2022",0,0,0,41,62,52,55,99,74,950
951,"2022",0,0,0,54,69,81,68,59,57,951
952,"2022",0,0,0,63,82,60,84,65,63,952
953,"2022",0,0,0,67,38,81,67,57,60,953
954,"2022",0,0,0,36,42,77,74,66,99,954
955,"2022",0,0,0,63,71,63,82,98,68,955
956,"2022",0,0,0,68,38,46,61,64,57,956
957,"2022",0,0,0,55,83,68,61,72,56,957
958,"2022",0,0,0,45,71,81,95,66,77,958
959,"2022",0,0,0,64,65,75,87,93,63,959
960,"2022",0,0,0,45,35,84,76,60,94,960
961,"2022",97,89,69,0,0,0,0,0,0,961
962,"2022",96,81,98,0,0,0,0,0,0,962
963,"2022",83,69,80,0,0,0,0,0,0,963
964,"2022",0,0,0,98,64,99,62,76,53,964
965,"2022",0,0,0,94,67,99,52,69,53,965
966,"2022",0,0,0,95,74,65,60,79,83,966
967,"2022",0,0,0,90,79,59,81,77,79,967
968,"2022",0,0,0,74,71,75,45,42,47,968
969,"2022",0,0,0,98,95,78,57,55,81,969
970,"2022",0,0,0,95,93,65,79,42,81,970
971,"2022",0,0,0,64,59,83,76,58,51,971
972,"2022",0,0,0,90,63,55,60,69,78,972
973,"2022",0,0,0,71,36,60,93,65,72,973
974,"2022",0,0,0,35,37,43,75,71,91,974
975,"2022",0,0,0,62,36,44,67,86,93,975
976,"2022",0,0,0,73,51,69,65,95,83,976
977,"2022",0,0,0,78,52,79,97,79,73,977
978,"2022",0,0,0,58,72,98,80,45,47,978
979,"2022",0,0,0,51,52,50,89,92,91,979
980,"2022",0,0,0,44,37,82,84,86,63,980
981,"2022",0,0,0,41,73,50,77,60,93,981
982,"2022",0,0,0,69,78,59,38,62,43,982
983,"2022",0,0,0,61,43,85,58,64,88,983
984,"2022",0,0,0,82,66,47,77,71,95,984
985,"2022",0,0,0,58,47,38,65,85,82,985
986,"2022",0,0,0,49,43,59,74,59,82,986
987,"2022",0,0,0,79,71,38,83,82,56,987
988,"2022",0,0,0,77,62,48,94,71,69,988
989,"2022",0,0,0,78,77,83,62,71,66,989
990,"2022",0,0,0,68,39,49,98,76,88,990
991,"2022",68,69,95,0,0,0,0,0,0,991
992,"2022",55,58,76,0,0,0,0,0,0,992
993,"2022",59,76,80,0,0,0,0,0,0,993
994,"2022",0,0,0,75,80,78,80,46,52,994
995,"2022",0,0,0,56,78,83,42,70,68,995
996,"2022",0,0,0,64,60,85,55,58,38,996
997,"2022",0,0,0,72,92,88,72,36,49,997
998,"2022",0,0,0,99,58,76,72,77,75,998
999,"2022",0,0,0,84,66,93,71,37,76,999
1000,"2022",0,0,0,83,96,71,41,69,61,1000
1001,"2022",0,0,0,62,74,93,44,60,74,1001
1002,"2022",0,0,0,70,60,67,66,47,41,1002
1003,"2022",0,0,0,64,59,58,70,59,59,1003
1004,"2022",0,0,0,84,67,78,74,60,64,1004
1005,"2022",0,0,0,67,42,55,86,65,77,1005
1006,"2022",0,0,0,43,37,69,74,61,92,1006
1007,"2022",0,0,0,65,71,83,58,45,48,1007
1008,"2022",0,0,0,44,43,38,69,68,92,1008
1009,"2022",0,0,0,37,65,44,63,67,71,1009
1010,"2022",0,0,0,62,90,64,66,70,56,1010
1011,"2022",0,0,0,67,61,82,64,90,73,1011
1012,"2022",0,0,0,40,37,57,60,99,58,1012
1013,"2022",0,0,0,63,38,75,74,72,59,1013
1014,"2022",0,0,0,43,53,41,69,62,58,1014
1015,"2022",0,0,0,76,50,58,74,73,96,1015
1016,"2022",0,0,0,54,39,44,87,87,80,1016
1017,"2022",0,0,0,44,67,67,57,55,93,1017
1018,"2022",0,0,0,80,50,44,81,88,78,1018
1019,"2022",0,0,0,64,49,50,90,56,77,1019
1020,"2022",0,0,0,49,68,43,97,90,98,1020
1021,"2022",81,84,76,0,0,0,0,0,0,1021
1022,"2022",79,81,55,0,0,0,0,0,0,1022
1023,"2022",79,61,72,0,0,0,0,0,0,1023
1024,"2022",0,0,0,61,59,76,35,53,76,1024
1025,"2022",0,0,0,87,86,63,41,76,62,1025
1026,"2022",0,0,0,68,93,89,81,48,80,1026
1027,"2022",0,0,0,88,71,69,58,49,62,1027
1028,"2022",0,0,0,70,59,64,37,65,83,1028
1029,"2022",0,0,0,76,68,73,46,51,83,1029
1030,"2022",0,0,0,62,82,71,79,64,73,1030
1031,"2022",0,0,0,69,94,78,67,57,80,1031
1032,"2022",0,0,0,56,96,87,56,56,59,1032
1033,"2022",0,0,0,80,67,84,72,57,85,1033
1034,"2022",0,0,0,83,37,74,96,69,93,1034
1035,"2022",0,0,0,55,78,76,42,83,60,1035
1036,"2022",0,0,0,62,53,44,96,58,73,1036
1037,"2022",0,0,0,41,61,74,66,77,67,1037
1038,"2022",0,0,0,44,39,62,66,96,60,1038
1039,"2022",0,0,0,89,89,57,45,73,54,1039
1040,"2022",0,0,0,40,61,59,79,68,64,1040
1041,"2022",0,0,0,93,86,55,71,67,70,1041
1042,"2022",0,0,0,52,50,65,93,75,79,1042
1043,"2022",0,0,0,78,70,73,41,54,62,1043
1044,"2022",0,0,0,45,75,74,60,94,83,1044
1045,"2022",0,0,0,70,78,64,77,58,81,1045
1046,"2022",0,0,0,66,63,83,80,62,67,1046
1047,"2022",0,0,0,69,58,65,56,81,99,1047
1048,"2022",0,0,0,46,36,76,92,58,92,1048
1049,"2022",0,0,0,45,40,80,92,85,87,1049
1050,"2022",0,0,0,39,47,83,94,97,86,1050
1051,"2022",74,88,64,0,0,0,0,0,0,1051
1052,"2022",69,62,97,0,0,0,0,0,0,1052
1053,"2022",95,64,93,0,0,0,0,0,0,1053
1054,"2022",0,0,0,56,62,97,54,48,39,1054
1055,"2022",0,0,0,83,56,94,43,73,55,1055
1056,"2022",0,0,0,73,99,97,65,55,46,1056
1057,"2022",0,0,0,57,75,72,38,50,55,1057
1058,"2022",0,0,0,61,93,83,82,37,45,1058
1059,"2022",0,0,0,71,82,96,53,61,58,1059
1060,"2022",0,0,0,97,97,95,76,64,66,1060
1061,"2022",0,0,0,74,85,64,59,70,44,1061
1062,"2022",0,0,0,73,78,91,45,35,70,1062
1063,"2022",0,0,0,77,79,58,89,73,88,1063
1064,"2022",0,0,0,82,75,79,76,82,75,1064
1065,"2022",0,0,0,74,82,74,84,81,56,1065
